G,10,18725,41011,116.8261,-1.2737
G,10,18725,41421,116.826,-1.2524
G,10,18722,40612,116.8442,-1.1791
G,10,18724,49386,116.8273,-1.2357
G,10,18725,40972,116.8208,-1.2749
G,10,18724,42135,116.8231,-1.2389
G,10,18723,42004,116.8661,-1.2743
G,10,18723,43236,116.8554,-1.2703
G,10,18724,45136,116.8241,-1.2347
G,10,18724,41766,116.8356,-1.2406
G,10,18723,43234,116.8577,-1.27
G,10,18728,40095,116.8571,-1.2211
G,10,18725,41012,116.8224,-1.2748
G,10,18723,40135,116.8594,-1.2719
G,10,18725,40115,116.8154,-1.2788
G,10,18723,40066,116.8473,-1.2682
G,10,18724,40325,116.8348,-1.2432
G,10,18723,42005,116.8631,-1.2746
G,10,18723,42186,116.8517,-1.2713
G,10,18723,41835,116.8555,-1.2729
G,10,18723,41206,116.8627,-1.2646
G,10,18723,42185,116.8542,-1.2711
G,10,18723,41686,116.8613,-1.2564
G,10,18728,41402,116.851,-1.1948
G,10,18728,41376,116.8605,-1.2124
G,10,18728,40204,116.8209,-1.2253
G,10,18728,40201,116.8162,-1.2231
G,10,18730,41945,116.8709,-1.2393
G,10,18724,42134,116.8243,-1.2386
G,10,18723,42184,116.857,-1.2691
G,10,18724,40666,116.8244,-1.2353
G,10,18724,40073,116.8255,-1.2379
G,10,18724,40324,116.8352,-1.2419
G,10,18723,40065,116.8484,-1.274
G,10,18724,40664,116.8241,-1.2352
G,10,18728,40096,116.8528,-1.2172
G,10,18728,42261,116.8198,-1.233
G,10,18728,41375,116.8641,-1.2074
G,10,18728,41408,116.8483,-1.1947
G,10,18730,41436,116.8566,-1.24
G,10,18724,40875,116.8242,-1.235
G,10,18723,44595,116.8617,-1.2643
G,10,18728,42265,116.8163,-1.2342
G,10,18728,45211,116.8761,-1.2072
G,10,18728,40294,116.8468,-1.2225
G,10,18728,41403,116.8567,-1.2003
G,10,18728,41374,116.8629,-1.2054
G,10,18728,41371,116.8631,-1.2069
G,10,18730,40285,116.8714,-1.2439
G,10,18723,40134,116.8608,-1.2686
G,10,18724,40665,116.8256,-1.2383
G,10,18725,40192,116.8353,-1.2685
G,10,18723,40832,116.8485,-1.2694
G,10,18723,41836,116.854,-1.2719
G,10,18724,45134,116.8256,-1.2352
G,10,18724,40472,116.8402,-1.2355
G,10,18723,40835,116.8491,-1.2698
